软件应用与开发,三等奖,2023009739,基于机器学习的航班延误预测算法及实现,华侨大学,"王伟东,卢婧文,陈星宇",周长利
软件应用与开发,三等奖,2023009811,基于微信小程序的实验室监控与警报系统,南京工业大学,"童浩宸,吴齐骥,顾寅骥","景朋森,陆牧青"
软件应用与开发,三等奖,2023009880,"基于三维点云数据的小麦种子双椭球模型的精度评估与优
化系统",吉林大学,"程江,时运通,白秉奇",王扬
软件应用与开发,三等奖,2023009964,农智优选-基于机器学习的果蔬分级分类与品质检测系统,安徽建筑大学,"周桃富,董耀,张莹","金海红,汪莉丽"
软件应用与开发,三等奖,2023010082,校园微社团,齐鲁工业大学,"王俊越,陶勇胜,张培宇",鹿文鹏
软件应用与开发,三等奖,2023010108,新跃校园外卖平台,长春工业大学,"陈震宇,申童,姜稳",彭馨仪
软件应用与开发,三等奖,2023010207,"我的青春不迷茫-基于LLM与回归分析的大学生生涯指导
与学习平台",齐鲁工业大学,"杜宇,李庆隆,袁红太","贾瑞祥,王迪"
软件应用与开发,三等奖,2023010704,小青牛成长记-教师端（指南版）,北京师范大学珠海分校,"李澄澄,刘星雨,颜宏杰",贺辉
大类名称,奖项,作品编号,作品名称,参赛学校,参赛作者,指导教师
软件应用与开发,三等奖,2023010711,社会现实场景真实问题服务平台手机版——砍瓜网,辽宁大学,"张文青,史坤昕,孙婕","李冬,刘洪澍"
软件应用与开发,三等奖,2023010848,基于细粒度局部哈希的病虫害图像分类算法,山东农业大学,"于皓阳,张甲正,程茹雪",芦旭
软件应用与开发,三等奖,2023010949,古文·科技——基于中华传统文化的文言文编程系统,闽江学院,"王庆华,林海杰,刘一燃","吕岚,张福泉"
软件应用与开发,三等奖,2023011162,I`KUN——IT知识整合服务平台,惠州学院,"张恒,张德升,龙培基",刘利
软件应用与开发,三等奖,2023011291,茶乡四溢,广东东软学院,"龙炜俊,郭良浩,梁炜文","唐广花,谢云"
软件应用与开发,三等奖,2023011382,AI“天眼”—基于深度学习的输电线路巡检系统,"江苏科技大学苏州理工
学院","吴啸天,吴孟杰,王刘柱","郑艳芳,李雪宝"
软件应用与开发,三等奖,2023011577,“趣玩图”图像智能处理软件,江苏大学,"朱紫悦,刘欣,刘瑞琪",王新宇
软件应用与开发,三等奖,2023011679,自动化排班管理系统,江西理工大学,"范宝鸿,周兴平,李鑫涛","兰红,李江华"
软件应用与开发,三等奖,2023011751,碧落坤灵,山西晋中理工学院,"王海宇,郝梓瑜,毛政华",张杰
软件应用与开发,三等奖,2023011957,几种引导滤波算法实现以及在暗通道先验算法中的应用,喀什大学,"马晓东,伊卜拉伊木·居买,张琪","刘晨,牛满洲"
软件应用与开发,三等奖,2023012219,基于区块链的稀土溯源管理系统,江苏大学,"葛树晟,沈李,马润泽",熊书明
软件应用与开发,三等奖,2023012396,社团之家,安徽师范大学,"何朝伟,胡毅,丁圣伟","陈传明,桂万云"
软件应用与开发,三等奖,2023012498,基于混合式教学的教学助手设计,新疆师范大学,"麻子建,苏巴提·阿布都热西提,戚怀远","赵新元,张雪"
软件应用与开发,三等奖,2023012615,基于视觉传感的毛坯钢板检测与切割引导,江苏科技大学,"顾佳豪,葛涛,薛浩","江登表,朱文正"
软件应用与开发,三等奖,2023012641,面向信息物理融合系统的攻击防御树生成与分析工具,南京林业大学,"王靓婧,蔡瑜婷",徐丙凤
软件应用与开发,三等奖,2023013103,易鱼推广,沈阳工程学院,"曹津铭,陈心怡,王静怡","赵军,徐立波"
软件应用与开发,三等奖,2023013128,基于视觉识别的智能锂电池组焊接定位系统,郑州轻工业大学,"孙梦飞,贾正东,王天泽","何文斌,张钰"
软件应用与开发,三等奖,2023013302,基于Web GL星图三维模型交互系统,新疆师范大学,"白合提亚尔·艾热甫,张永基,阿依达
娜·阿勒腾别克","潘伟民,李海芳"
软件应用与开发,三等奖,2023013537,道路病害智检系统,贵州师范大学,"王波,马唯婷,吴行",王安志
软件应用与开发,三等奖,2023013749,occasion——基于图像识别技术的饮食监控系统,武汉商学院,"严浪,马凯凯,向永林",亓相涛
软件应用与开发,三等奖,2023013767,植物养护管理系统,安徽农业大学,"宋亮亮,王炳懿,胡文静",汪益民
软件应用与开发,三等奖,2023013812,基于区块链的产品溯源平台,泰州学院,"李心语,胡展硕,徐勤顺","叶叶,钱进"
软件应用与开发,三等奖,2023014034,多维度数据采集与数据融合的大学生劳动教育管理系统,广州理工学院,"翁锦乐,王梓东,谭景辉","何韦颖,潘威华"
软件应用与开发,三等奖,2023014102,"元宇宙安全市场-基于区块链元宇宙数字作品知识产权保
护服务平台",江西科技师范大学,"柯艺杰,李彦纬,吴豫豪","刘建兰,朱丽"
软件应用与开发,三等奖,2023014152,师院信鸽,福建技术师范学院,"陈毅珍,方书悦",郑爱玲
软件应用与开发,三等奖,2023014297,射艺,陕西科技大学镐京学院,"白欣,李磊强,张佳怡","朱赖红,雷秀萍"
软件应用与开发,三等奖,2023014353,解忧杂货铺——基于Vue和SpringBoot的购物管理网站,中国石油大学（华东）,"王振,李传兰,周泽恒",王勃
软件应用与开发,三等奖,2023014391,药盒识别与用药管理小程序,海南医学院,"韩朝旭,刘若芬,符启庚","余远波,林加论"
大类名称,奖项,作品编号,作品名称,参赛学校,参赛作者,指导教师
软件应用与开发,三等奖,2023014448,基于树合并聚类的MRI脑肿瘤分割方法研究,辽宁师范大学,"齐聪泽,陈可心,张续馨","方玲玲,韩闯"
软件应用与开发,三等奖,2023014502,上门护理及就医陪护小程序,海南医学院,"李唯希,崔丽洋,薛康垚","李志芳,王国光"
软件应用与开发,三等奖,2023014611,无人机多场景调度规划仿真平台,大理大学,"周鹏程,全卓栋",罗桂兰
软件应用与开发,三等奖,2023014822,Melodyforge——基于TensorFlow的曲目创作网站,华北水利水电大学,"范艳红,皇甫若桐,赵洋",王畅
软件应用与开发,三等奖,2023014889,基于 SpringBoot 的二手校园交易系统,山东建筑大学,"杜欣学,杨刻澎",张绍兰
软件应用与开发,三等奖,2023014906,智慧医院管理系统,江西工程学院,"朱杰,阳颖,马贵涛",万里霞
软件应用与开发,三等奖,2023014937,基于区块链智能合约设计的图像版权保护系统,南京财经大学,"裴禹,郭吉岩",李树青
软件应用与开发,三等奖,2023015014,Girs星球—基于云开发的女性知识科普小程序,山东管理学院,"朱凤文,李杰,李春梅",张田
软件应用与开发,三等奖,2023015297,碳智理,韶关学院,"夏乔华,吴晓聪,刘鸿辉","吴秀,陈正铭"
软件应用与开发,三等奖,2023015357,模块化管控与去中心化数据处理的微报修系统,广州理工学院,"罗志成,钟锐杰,许佳豪","何韦颖,潘威华"
软件应用与开发,三等奖,2023015470,基于深度学习的科技政策摘要生成及精准推送研究,南京农业大学,"张冉,严欣芃,金正阳","王东波,夏丽君"
软件应用与开发,三等奖,2023015770,"智能可视化测评者——基于Django技术的数字智慧高校
便捷平台",广州南方学院,"王泽燕,曾银凤,李思阳","唐玉婷,钟晓婷"
软件应用与开发,三等奖,2023015801,心屿—集咨询、治疗和倾听多位一体的心理健康APP,新疆理工学院,"贺龙,刘金荣,马朝政",孙维
软件应用与开发,三等奖,2023015888,体育场馆预约,河南财经政法大学,"张文芳,刘润田,李夏蓓","仝晗笑,鲁守璞"
软件应用与开发,三等奖,2023016009,滁州市交通运输应急指挥平台,滁州学院,"孙军,李良辰,杭正洋","曾海燕,王涛"
软件应用与开发,三等奖,2023016014,知蛛听书——基于社团管理的听书APP,山东财经大学,"王其欣,邬丛梅,孙昊",
软件应用与开发,三等奖,2023016060,基于Fabric的数字作品服务平台,福建江夏学院,"陈锦斌,傅嘉伟,张璞玉",林旭云
软件应用与开发,三等奖,2023016090,一种智慧医疗机器人路径规划算法的设计与应用,昭通学院,"刘剑,范宇,王尧",单长吉
软件应用与开发,三等奖,2023016216,基于AR的古诗词妙扫,江苏师范大学,"陈佳坤,彭天伟,夏栋梁",胡永斌
软件应用与开发,三等奖,2023016291,”空中守望者“--基于深度学习的飞行器检测与跟踪系统,"江苏科技大学苏州理工
学院","叶宏伟,左宇琪,曹杨杨","李雪宝,郑艳芳"
软件应用与开发,三等奖,2023016334,基于MQTT的智慧温室云平台,河北农业大学,"朱国鹏,张娟娟,王昊天","张璠,姚竟发"
软件应用与开发,三等奖,2023016374,身边的蒸汽管家—蒸汽锅炉远程监控系统,淮阴工学院,"韩雨宣,李媛媛,刘玥博","段卫平,唐中一"
软件应用与开发,三等奖,2023016499,"《基于oauth2.1模式下的授权桥梁联合登陆中介托管平
台》",佛山科学技术学院,"苏嘉豪,曹格章",王东
软件应用与开发,三等奖,2023016616,指尖清单——一款效率Plus助手,天津科技大学,刘旭丹,王嫄
软件应用与开发,三等奖,2023016756,有迹可循--外贸工厂碳足迹追溯系统,"杭州电子科技大学信息
工程学院","王天宇,刘迅羽,石梦艳","金洁洁,唐红军"
软件应用与开发,三等奖,2023017008,"计算机公共课程群在线系统（Python程序设计、C语言程
序设计、计算机思维、大学生创新创业、实验室教育教学",青岛科技大学,"葛蕴隆,张义鹏,房珂","任志考,叶臣"
大类名称,奖项,作品编号,作品名称,参赛学校,参赛作者,指导教师
,,,系统）,,,
软件应用与开发,三等奖,2023017427,基于深度学习的智慧林业测树系统,广西大学,"刘阳,黄镜润,苏建安",华蓓
软件应用与开发,三等奖,2023017549,作物生长数据管理系统,河北农业大学,"黄帅尧,田佳伦,冯芃翰","张璠,谷岩"
软件应用与开发,三等奖,2023017576,供水管网系统,宁波工程学院,"葛宇辉,田睿,杨骏",尹天鹤
软件应用与开发,三等奖,2023017815,基于本地差分隐私的心理健康综合平台——噬云,华中科技大学,"徐瑞达,刘鉴之",谢美意
软件应用与开发,三等奖,2023017880,"寻路——基于多源地图融合的封闭区域智慧规划与即时路
径导览互联",安徽师范大学,"欧祯涛,徐彬彬,史毅","徐琳,祝玉军"
软件应用与开发,三等奖,2023017946,基于图卷积网络的自闭症分类算法,华东交通大学,"彭凌欣,雷利清,孟凡煦",涂春萍
软件应用与开发,三等奖,2023018122,颐养安居-基于互联网的养老院管理平台,郑州轻工业大学,"焦珂欣,刘玲,郭梦佳","杨天标,司丽娜"
软件应用与开发,三等奖,2023018226,书道,石河子大学,"冯富贵,史万锐,谢宇飞",李伟
软件应用与开发,三等奖,2023018328,秘语匣——可以倾诉心声的世界,重庆移通学院,"张佳欣,鲜林庆,刘洋","林迁,李勇"
软件应用与开发,三等奖,2023018333,生产车间智能小车调度系统,长沙学院,"熊颖,唐彩铨,刘荣发",孟志刚
软件应用与开发,三等奖,2023018351,基于多技术融合的旅客行程智能推荐系统,肇庆学院,"刘锦泽,陈俊源,黄俊辉",王俊波
软件应用与开发,三等奖,2023018450,智慧虚拟厨房,燕山大学,"唐聚贤,李夏楠,杨旺",李志明
软件应用与开发,三等奖,2023018646,“六艺”校园节能控制系统,常熟理工学院,"于柏杨,崔嘉懿,叶欣怡","沈健,李晓强"
软件应用与开发,三等奖,2023018657,云上记忆——基于知识图谱&智能生成的备忘小程序,南京邮电大学,"王凌奕,郑先明,黄天欣",吉峰
软件应用与开发,三等奖,2023018661,YBox——聚合收藏平台,新余学院,"余传辉,郭兰勃","万明秀,相中启"
软件应用与开发,三等奖,2023018798,"“疫”谣不传谣——基于情感特征与关联规则的多模态涉
疫谣言识别系统",江苏警官学院,"汤文劼,郑钰阳,温子健",洪磊
软件应用与开发,三等奖,2023018892,植物工厂数据中心管理系统,沈阳农业大学,"吕小婷,刘明潭,胡志浩","陈春玲,李征明"
软件应用与开发,三等奖,2023018953,新医“路”---校园地图导览小程序,新疆医科大学,"苏文文,姚海娟,唐雨飞",李莉
软件应用与开发,三等奖,2023019052,教师发展数据可视化平台,梧州学院,"赵文瑄,孔益桂,吴丹莹","庞光垚,邓家伟"
软件应用与开发,三等奖,2023019566,网络监控告警系统,华侨大学,"郭航,吴欣源,张文琛",陈子仪
软件应用与开发,三等奖,2023019619,we重人科-校园便民服务平台,重庆人文科技学院,"何德铭,袁震宇,陈虹亦","孙宝刚,向桂花"
软件应用与开发,三等奖,2023019773,行不足--大连非遗文旅平台,辽宁师范大学,"田若序,尹嘉欣,唐昕彤","郑宏亮,魏琦"
软件应用与开发,三等奖,2023019864,PiPRO-多人协同敏捷开发工具,湖南工学院,邓志豪,周瑞玲
软件应用与开发,三等奖,2023020058,齐鲁交通养护施工管理系统,哈尔滨华德学院,"韩大成,吕春强,宫佳驹","郑罡,方海诺"
软件应用与开发,三等奖,2023020468,基于SpringBoot的健康风险预测与评估系统,青岛科技大学,"董凡琦,张鲁腾,秦鹏轩",赵成刚
软件应用与开发,三等奖,2023020509,云阁智能宿舍管理系统,青岛大学,"薛皓瀚,包冉,张芮萱",邹岚
软件应用与开发,三等奖,2023020522,青大故事馆,青岛大学,"李浩然,霍彦",任雪玲
软件应用与开发,三等奖,2023020652,智慧工厂数据可视化管理系统,广东科技学院,"钟凯滨,杨聪,彭展鸿","骆丽华,苏文龙"
大类名称,奖项,作品编号,作品名称,参赛学校,参赛作者,指导教师
软件应用与开发,三等奖,2023020693,学分制背景下本科生学业预警与精准帮扶系统,赣南医学院,"谢梅芳,谢垚,杨伟宏","李晓鹏,刘政良"
软件应用与开发,三等奖,2023020709,振兴乡村志愿活动平台,赣南医学院,"许欣明,张文龙,汪文浩","李晓鹏,丁小盼"
软件应用与开发,三等奖,2023021096,校易筹,山东中医药大学,"孙敬轩,祝美好,赵雨珊",邱鹏
软件应用与开发,三等奖,2023021161,高校党员信息管理系统,广东科技学院,"黄钰堃,谢海怡,庄家权","王意,陈立山"
软件应用与开发,三等奖,2023021187,基于信创环境的机坪作业智能化管理软件,苏州大学,"黄启鹏,杜林轩,韦超",杨哲
软件应用与开发,三等奖,2023021232,基于mediapipe和yolov4的室内儿童安全系统,河南大学,"邝海波,史世康,何小山",杜海顺
软件应用与开发,三等奖,2023021302,"智图神诊——基于知识图谱的环保设备故障诊断与处理平
台",扬州大学,"邓浩翔,张驹,潘龙成","朱毅,孙小兵"
软件应用与开发,三等奖,2023021603,基于FISCO BCOS的文献智能预测与分析平台,安徽师范大学,"柳世洋,许雄杰,李艾容","王涛春,陈付龙"
软件应用与开发,三等奖,2023021733,基于计算机视觉与物联网技术的课堂助手管理系统,福建江夏学院,"李勇杰,谢楠,苏伟东",黄堃
软件应用与开发,三等奖,2023022022,客户关系管理系统,贵州师范学院,"何鹏,何开原",谢佳
软件应用与开发,三等奖,2023022285,研路指南——基于Boosting集成模型的智慧教育系统,重庆邮电大学,"马樱仪,彭云曦,廖唯皓",段小林
软件应用与开发,三等奖,2023022378,校园公共服务监督平台,哈尔滨华德学院,"卢格梅,刘琦,杨嘉琦","蒋东玉,马莉"
软件应用与开发,三等奖,2023022390,基于微信云平台的货运帮小程序,渤海大学,"王智慧,汪倩,李光景","阎琦,金伟"
软件应用与开发,三等奖,2023022427,亳州学院思政协同教育平台,亳州学院,"徐正原,陈玉剑,李元芳","朱明强,王序"
软件应用与开发,三等奖,2023022862,心智融教学平台,山东建筑大学,"张德斌,徐圣杰,李光鑫",杨朝晖
软件应用与开发,三等奖,2023022888,基于区块链的矿工医疗管理平台,安徽理工大学,"黄锐,姚淼鑫",赵宝
软件应用与开发,三等奖,2023023156,云存储柜,江西科技师范大学,"刘怡璇,赖春伶,吴安众","朱丽,汪润六"
软件应用与开发,三等奖,2023023218,基于形态学和Otsu算法的脑MRI图像的肿瘤提取,河北医科大学,"李楠,贾俊静,郭珈兵",张爱桃
软件应用与开发,三等奖,2023023363,基于知识图谱的软件漏洞分析平台,扬州大学,"翁诗雨,张慧,姚晨","孙小兵,吴潇雪"
软件应用与开发,三等奖,2023023567,基于YOLOv4算法的课堂智能监控系统,沈阳航空航天大学,"张心仪,衣程榆,刘栩呈","刘艳梅,张海军"
软件应用与开发,三等奖,2023023630,电瓶车安全骑行头盔佩戴识别检测平台,嘉兴南湖学院,"吴昊祺,项诚,周倩文",刘小军
软件应用与开发,三等奖,2023023718,郑轻闲置,郑州轻工业大学,"王庆禄,卞豪杰,尚付民","焦云娜,路阳"
软件应用与开发,三等奖,2023024005,基于云计算平台构建教学管理平台,四川轻化工大学,"文定,张航,李琳",陈超
软件应用与开发,三等奖,2023024228,基于双向传播模式的物流信息交流平台——“智链速拼”,广州南方学院,"张创佳,唐旭豪,刘子满","张鉴新,苑俊英"
软件应用与开发,三等奖,2023024269,基于孪生神经网络的轴承故障诊断算法设计,皖江工学院,"陈震,朱庆超,任紫阳","王子,韩静"
软件应用与开发,三等奖,2023024519,智能仓储管理系统,江西工程学院,"刘光斌,陈林,邓雨婷",万里霞
软件应用与开发,三等奖,2023024552,MagicCube,重庆大学,"袁旺,楚瑞凯,汤思敏",刘慧君
软件应用与开发,三等奖,2023025005,打卡管理系统,集美大学诚毅学院,"李锦怡,陈圆圆",黄沁芳
软件应用与开发,三等奖,2023025031,智慧农业——数字化农产品供应链程序,怀化学院,"丁天翔,刘佩旭,粟俊杰","杨夷梅,杨玉军"
大类名称,奖项,作品编号,作品名称,参赛学校,参赛作者,指导教师
软件应用与开发,三等奖,2023025209,基于若依和鸿蒙系统的多端云助学平台,沈阳工学院,"刘尧,陈美秀,王楠",郑颖
软件应用与开发,三等奖,2023025241,基于Fisco Bcos的铜工艺品管理平台,铜陵学院,"刘振阳,程帅,李韩奕",束红
软件应用与开发,三等奖,2023025277,反诈精鹰,浙江万里学院,"林群杭,朱天晨,何林娅",胡浩亮
软件应用与开发,三等奖,2023025301,基于3D场景的消防安全培训考试系统,重庆科技学院,"阳晓龙,田书伟,杨勋培","李忠,游明英"
软件应用与开发,三等奖,2023025336,校园“医管家”,济宁学院,"秦世元,韩林秀,陈舒磊","郑丽丽,陈华"
软件应用与开发,三等奖,2023025346,小乐助农,广州航海学院,"李重乐,李志宇,卢晓军","邹才凤,魏百申"
软件应用与开发,三等奖,2023025352,面向元宇宙的VR设备取证存证系统,江苏警官学院,"苏甫,须铂然,张钦睿","郭向民,倪雪莉"
软件应用与开发,三等奖,2023025579,铜陵疾控中心大肠菌群监测管理系统,铜陵学院,"管志刚,王佳明,李奇","王福成,齐平"
软件应用与开发,三等奖,2023025871,"基于OpenCV和Tensorflow的AI绘图大师（EveryThing
about img）",巢湖学院,"周鑫宇,安小龙,彭真","杨阳,彭兴"
软件应用与开发,三等奖,2023025910,AI稻草人,山东管理学院,"王子腾,刘建坤,李筱文","郑春光,王灿伟"
软件应用与开发,三等奖,2023026177,基于 WeIdentity 的金融信用证书平台的设计与实现,"国防科技大学电子对抗
学院","王伟琛,陈圣之,徐浩然","王红军,沈哲贤"
软件应用与开发,三等奖,2023026428,基于FAHP法的广泛通用评估软件,"陆军工程大学石家庄校
区","唐永果,蒋卓扬,曾如骏","杨清熙,魏华男"
软件应用与开发,三等奖,2023026715,敏捷对地观测卫星智能调度方法,河北农业大学,"韩佳祥,姚瑞莹,马文静","张广辉,路小英"
软件应用与开发,三等奖,2023026929,"基于SpringCloudAlibaba的校园生活应用 - “校园生活
馆”",东北林业大学,"刘正轩,张蘅,周有备",王波
软件应用与开发,三等奖,2023027251,食尚-基于深度学习的菜品识别和学习平台,河北工业大学,"李子健,李亮,周宏伟",于洋
软件应用与开发,三等奖,2023027337,校园小助手,东北大学,"韦雍俊,初勋,陈宥希",李凤云
软件应用与开发,三等奖,2023027343,多维度实时用户状态识别算法设计——以办公场景为例,大连民族大学,"慕容孝镪,周新雨,常新","郑亮,陈芳梅"
软件应用与开发,三等奖,2023027512,基于动态组策略的自动组卷系统研发,安徽工程大学,"曹月瑶,任娜,刘岩","刘三民,黄伟"
软件应用与开发,三等奖,2023027619,益智托育云教育管理系统,黑龙江科技大学,"林沆,袁绍轩,杨欣怡",韩娜
软件应用与开发,三等奖,2023027716,友伴儿—流浪宠物助养一体化平台,重庆交通大学,"欧阳紫樱,王馨元,潘达",陈禾
软件应用与开发,三等奖,2023027752,基于Arduino Nano的深度学习视觉识别魔方机器人,武汉工程大学,"刘倩,钱思羽,蔡俊","伍志显,卢涛"
软件应用与开发,三等奖,2023027932,乐白首—专注于服务老年人的软件,广州软件学院,"林俊生,林泽凯,陈思鸣",朱晓凤
软件应用与开发,三等奖,2023027942,"基于联盟链的高校课程资源共享平台-以Python课程思政
为例",哈尔滨商业大学,"姚圆,陈民宇,伍程成","金一宁,闵盈盈"
软件应用与开发,三等奖,2023028233,灰鸽公社——基于uniapp与Nodejs的公益帮扶系统,青岛黄海学院,"唐凤展,张娉睿,李子彤",薛桂芹
软件应用与开发,三等奖,2023028494,基于GIS限定域查询方法的乡村生态监测平台,辽宁工业大学,"武俊彦,周劲,黄吉","杜颖,邸长江"
软件应用与开发,三等奖,2023028543,助农销平台,武昌工学院,"陈佳讯,代炯","张樊,姜庆玲"
大类名称,奖项,作品编号,作品名称,参赛学校,参赛作者,指导教师
软件应用与开发,三等奖,2023028667,天材地宝中药销售管理系统,大连科技学院,"孙彬,王庆宇,张浩","唐政顺,王璨"
软件应用与开发,三等奖,2023028736,优宠APP,大连外国语大学,"张田怡,杨茗含,刘孟迪","王兴田,顼聪"
软件应用与开发,三等奖,2023028774,医元疗—基于区块医疗的多功能创新,江西师范大学,"程臻,章锦,彭文豪",杨伟
软件应用与开发,三等奖,2023028868,基于微服务的智慧电商平台,安徽工程大学,"刘伊凡,罗伟伟,吴阳","亢艳芹,刘进"
软件应用与开发,三等奖,2023028990,北镇闾山景区巡查监测平台,辽宁工业大学,"张洪昱,矫聪",贾丹
软件应用与开发,三等奖,2023029164,基于vue和springboot的算法学习平台,内蒙古大学,"胡嘉辉,张涛,陈林浩",李强
软件应用与开发,三等奖,2023029356,基于图数据库的物流系统——邮易YoE仓储物流,重庆邮电大学,于魏祎,杨莎莎
软件应用与开发,三等奖,2023029606,旺旺淘票,武汉工程科技学院,"林新旺,徐丙鑫,魏文静","陈琪琦,田鑫莹"
软件应用与开发,三等奖,2023029648,大雾天气交通卡口监控图像增强算法应用,重庆交通大学,"王康松,曾垣淞,溥吉满",杨祥立
软件应用与开发,三等奖,2023029786,高等院校社团管理信息系统,陆军勤务学院,"常家骏,杨依文,魏子航","李睿,赵爽"
软件应用与开发,三等奖,2023029820,安食宝,长春理工大学,"姜洋,金祥瑞,韩淼","张昕,周超然"
软件应用与开发,三等奖,2023029831,一站式学生社区服务平台,东北财经大学,"孙宇,张越,辛雨琪","李广宏,董纪阳"
软件应用与开发,三等奖,2023029914,“启优”——特殊儿童教育平台,绥化学院,"崔满意,张立敏,赵旺","李欣,孙珊珊"
软件应用与开发,三等奖,2023030065,基于三值光计算的多车道道路车距检测系统,嘉兴学院,"陈文琪,邱紫璇,夏芷璇","张素兰,陈军委"
软件应用与开发,三等奖,2023030397,基于深度学习的中草药识别应用研究,石家庄学院,"刘伟杰,李泽昆",韩明
软件应用与开发,三等奖,2023030568,纳西服,丽江文化旅游学院,"彭则开,郝明菲,王宇霖","和鑫,和添锦"
软件应用与开发,三等奖,2023030702,"《老年人用药智能识别与指导 APP——基于百度飞桨的移
动应用》",哈尔滨工程大学,"王宝旭,王秉洲,张逸恒","徐悦竹,王宇华"
软件应用与开发,三等奖,2023030728,校园卡帮帮,河北工程大学,"代一鸣,刘信鸿",薛红梅
软件应用与开发,三等奖,2023030763,家庭物资管家,山东女子学院,"李倩倩,张影,崔婧桢",刘丽
软件应用与开发,三等奖,2023030902,"暖翼——基于启发式算法和深度学习技术的弱势群体志愿
服务移动APP",哈尔滨工程大学,"张海硕,邱天瑞,王志高",庄园
软件应用与开发,三等奖,2023031093,IPMS——智能电力监控系统,"杭州电子科技大学信息
工程学院","唐靖宜,杨威,姜烈","宋华江,葛瀛龙"
软件应用与开发,三等奖,2023031130,基于深度学习的中草药图像识别算法设计与应用,昆明理工大学,"易敦兰,何晓娜,郑少波","殷群,方娇莉"
软件应用与开发,三等奖,2023031421,基于数据可视化的智慧教务管理系统,大连外国语大学,"刘芝松,陈睿琪,白一凡",陈恒
软件应用与开发,三等奖,2023031495,工程教育专业认证管理系统,石家庄学院,"陈坤,于金鹏,武凯","段丽英,韩明"
软件应用与开发,三等奖,2023031531,高端制造产业园“碳中和”全景分析平台,东北大学,"夏晨越,王贺权,王睿","邓卓夫,郑瑛楠"
软件应用与开发,三等奖,2023031640,“一带一路”数据可视化平台,武汉轻工大学,"胡雨婷,邵仁杰,程婧","李冰,陈松楠"
软件应用与开发,三等奖,2023031684,基于智能化能力认证的编程教学辅助平台,宁波工程学院,"翁瑞辰,董家赫,周昊",刘良旭
软件应用与开发,三等奖,2023031697,基于人体姿态识别的AI健身系统,北京理工大学珠海学院,"潘汉钊,杨馨瑜,马俊楷","罗回彬,王庆娟"
大类名称,奖项,作品编号,作品名称,参赛学校,参赛作者,指导教师
软件应用与开发,三等奖,2023031847,数智生活-智慧物业APP,济宁学院,"王宇航,朱茂腾","曹曼曼,陈华"
软件应用与开发,三等奖,2023031908,外卖平台中基于区块链的食品安全监控方案,湖南科技学院,"黄榕,王晨雨,王长轩",文海英
软件应用与开发,三等奖,2023031938,电力生产安全操作流程智能保障系统,宁波工程学院,"胡奕扬,邵权武,陈梦军",苏日娜
软件应用与开发,三等奖,2023031954,AI辅助创作助手,岭南师范学院,"李普生,丁浩,叶旺松",曾绍庚
软件应用与开发,三等奖,2023031977,基于python的东莞地区环保数据可视化系统设计及实现,东莞城市学院,"黄子博,陈嘉浚,胡泽",李俊延
软件应用与开发,三等奖,2023032207,文件秘书,凯里学院,"李瑞洋,敬麒霖,陈泓文",周全兴
软件应用与开发,三等奖,2023032255,基于深度学习的智能语音服务平台,运城学院,"王超琳,李霖威,孙晓广",卢照
软件应用与开发,三等奖,2023032489,诗说——面向古诗词启蒙的数字化教育APP,沈阳航空航天大学,"张子阳,李清任,杜彩霞",刘芳
软件应用与开发,三等奖,2023032616,校易聘,大连科技学院,"刘竑熠,刘艺,陈云","白楠,曾维佳"
软件应用与开发,三等奖,2023033007,婴幼儿生活小助手,岭南师范学院,"解晨,黎秋盈,黎家怡","曾绍庚,张玮"
软件应用与开发,三等奖,2023033457,药品管理系统,蚌埠医学院,"文敏,陈明,王昊东","陈春燕,刘玉文"
软件应用与开发,三等奖,2023033537,数据赋能-科技构造智慧安全校园,"杭州电子科技大学信息
工程学院","王桢,叶轲诚,许铭鑫","金洁洁,唐红军"
软件应用与开发,三等奖,2023033658,社区管理系统,山东农业大学,"段孟函,刘锐,董星宇",杨晓霞
软件应用与开发,三等奖,2023033705,专升本成绩管理系统,景德镇学院,"罗豪,梁林伟,廖强",张翔
软件应用与开发,三等奖,2023033857,TallTalk树洞,东北师范大学,"韩硕,李佳忆,毕毓彤",贾保龙
软件应用与开发,三等奖,2023034189,一流课程教学信息化平台,厦门大学嘉庚学院,"刘成龙,王荣良,骆能钊","辜萍萍,陈南南"
软件应用与开发,三等奖,2023034249,高校学生个性化就业管理系统,湖南师范大学,"李敏,李珂,梅立窈",蔡美玲
软件应用与开发,三等奖,2023034375,“无疆支教”智慧APP,辽宁对外经贸学院,"祝士文,侯懿晟,孙艺瑄","景慎艳,任华新"
软件应用与开发,三等奖,2023034425,企业绩效考核开发平台,辽宁对外经贸学院,"刘智超,张耀宇,李佳芙","吕洪林,张南"
软件应用与开发,三等奖,2023034592,智能软件信息交流与资料反馈收集机器人,山东理工大学,"张豪杰,陈安然,郑文洋","贾凌,黄晶晶"
软件应用与开发,三等奖,2023034861,多域条件下的屏摄溯源系统,"国防科技大学电子对抗
学院","汪业桢,章杲炜,徐圣翔","郭莎莎,卢灿举"
软件应用与开发,三等奖,2023034968,通古识汉,福州大学,"张程越,吕庆炜,杨焕钦",王一蕾
软件应用与开发,三等奖,2023035003,植愈——你的陪伴式虚拟植物AI情绪管理系统,重庆医科大学,"谢羽思,陈瑶,廖凡勋","熊欣,侯筱蓉"
